,playlist_id,video_list
48,PLq-Gm0yRYwThKeMSP_ii5klqDYvta4HQI,"[{'title': 'Prof balakrishnan intro', 'video_id': 'YbMn153a35U'}, {'title': 'Lec 01', 'video_id': 'V23NFkO9Q-A'}, {'title': 'Lec 02', 'video_id': 'wmF0Jh2yvSg'}, {'title': 'Lec 03', 'video_id': '1QEtxSZ1CL8'}, {'title': 'Lec 04', 'video_id': 'Z44sGozZ4zo'}, {'title': 'Lec 05', 'video_id': 'QwZFHC4jMJs'}, {'title': 'Lec 06', 'video_id': 'Ncx98PmXbZc'}, {'title': 'Lec 07', 'video_id': 'Aavf43dAXOA'}, {'title': 'Lec 08', 'video_id': 'vKWoqLRoL60'}, {'title': 'Lec 09', 'video_id': 'MJtodmtUPms'}, {'title': 'Lec 10', 'video_id': 'kKkAHgqhbtc'}, {'title': 'Lec 11', 'video_id': 'djy0K2aYb1M'}, {'title': 'Lec 12', 'video_id': 'dDQOwIF7kTI'}, {'title': 'Lec 13', 'video_id': 'DmGevA-KaPE'}, {'title': 'Lec 14', 'video_id': '2tHpgQmnH3A'}, {'title': 'Lec 15', 'video_id': '1AGD_hREbOE'}, {'title': 'Lec 16', 'video_id': '9mjR2v28lZ8'}, {'title': 'Lec 17', 'video_id': 'HRpv_Z_qYls'}, {'title': 'Lec 18', 'video_id': 'fstWDmjRYi0'}, {'title': 'Lec 19', 'video_id': 'AQhmY1sbfCA'}, {'title': 'Lec 20', 'video_id': 'oigHMM0lf1I'}, {'title': 'Lec 21', 'video_id': 'CTnYaJr2z4E'}, {'title': 'Lec 22', 'video_id': 'U7FyzKyUbws'}, {'title': 'Lec 23', 'video_id': 'RAUPXw3QV8Y'}, {'title': 'Lec 24', 'video_id': 'fy6ZtUKnDxg'}, {'title': 'Lec 25', 'video_id': '4SU_lSnbHro'}, {'title': 'Lec 26', 'video_id': '9a520rJikck'}, {'title': 'Lec 27', 'video_id': '_HM-zeY28ks'}, {'title': 'Lec 28', 'video_id': 'dab-MsoEuK8'}, {'title': 'Lec 29', 'video_id': 'rDEOz4FMQmQ'}, {'title': 'Lec 30', 'video_id': 'D_PjURzIQFM'}, {'title': 'Lec 31', 'video_id': 'SDcI9REl4FU'}, {'title': 'Lec 32', 'video_id': 'o2JlxbSabXg'}, {'title': 'Lec 33', 'video_id': 'bUbDGLFCHg0'}, {'title': 'Lec 34', 'video_id': 'sAZNrwKnPww'}, {'title': 'Lec 35', 'video_id': 'L_3wqrU-7VM'}, {'title': 'Lec 36', 'video_id': 'uIeJ7p4s9DU'}, {'title': 'Lec 37', 'video_id': 'DnZjNXoc8vU'}, {'title': 'Lec 38', 'video_id': 'SRRFDxB9ZvI'}, {'title': 'Lec 39', 'video_id': 'bYGut5eR4Tw'}, {'title': 'Lec 40', 'video_id': 'Jo1APkAEYQs'}, {'title': 'Lec 41', 'video_id': 'eGpLnJK48zU'}, {'title': 'Lec 42', 'video_id': 'okE0YeUqPNo'}, {'title': 'Lec 43', 'video_id': 'beVNKTitv-I'}]"
49,PLYVDsiuOZP5qDdR5Tf1M3iwkvBBFubwq_,"[{'title': 'Class 11 Physics | Simple Harmonic Motion | #1 Introduction to Oscillations | For JEE & NEET', 'video_id': '3HL1wQR5QEs'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #2 Simple Harmonic Motion | For JEE & NEET', 'video_id': 'YqL2QYbqzOw'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #3 Representation of SHM | For JEE & NEET', 'video_id': 'mqrXs3_9kSA'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #4 General Equation of SHM | For JEE & NEET', 'video_id': 'j2bLbLSE37c'}, {'title': 'Class 11 Physics | Simple Harmonic Motion|#5 Velocity & Acceleration of a Particle in SHM|JEE & NEET', 'video_id': 'MwR01UWF5S4'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #6 Solved Example-1 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'OqP1-gQ9NbA'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #7 Solved Example-2 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'HqBCO7V4KmM'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #8 Solved Example-3 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'SUMY2hjNids'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #9 Solved Example-4 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'zeGip41UM3w'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #10 Energy of a Particle in SHM | For JEE & NEET', 'video_id': 'ezTR86TIawE'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #11 Variation of Energy of a Particle in SHM |JEE & NEET', 'video_id': 'X4zS5Yh3F0Y'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #12 How to find Time Period of SHM | For JEE & NEET', 'video_id': 'ais7StQIaF0'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #13 Time Period of SHM of a Simple Pendulum | JEE & NEET', 'video_id': 'lqps1TGMM9M'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #14 Time Period of SHM of a Spring-Block Pendulum', 'video_id': 'GV1GWzh0GLE'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #15 Angular SHM and its Equation | For JEE & NEET', 'video_id': 'ISM2-jV3-6s'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #16 Time Period of a Torsional Pendulum | For JEE & NEET', 'video_id': 'Trw5CTV7KOU'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #17 Compound Pendulum | For JEE & NEET', 'video_id': 'uhB8e7OVM_Y'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #18 Equivalent Length of a Simple Pendulum | JEE & NEET', 'video_id': '_ynpgLdiQws'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #19 Variation of Time Period of a Compound Pendulum', 'video_id': 'sPV1qP6M4bI'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #20 Energy of Oscillation in Angular SHM | JEE & NEET', 'video_id': 'o_lgVR223hI'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #21 Solved Example-5 on Simple Harmonic Motion', 'video_id': 'Ob5ssodGPRs'}, {'title': 'Class 11 Physics | Simple Harmonic Motion |#22 Solved Example-6 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'WT33tD25TnY'}, {'title': 'Class 11 Physics | Simple Harmonic Motion |#23 Solved Example-7 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'PPX44Mh6Aoo'}, {'title': 'Class 11 Physics | Simple Harmonic Motion |#24 Solved Example-8 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'WT4cF54cEYc'}, {'title': 'Class 11 Physics | Simple Harmonic Motion |#25 Solved Example-9 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'BS-iTb19IF4'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #26 Cases of Spring Combinations in SHM | For JEE & NEET', 'video_id': 'Rdpevi8OdpI'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #27 Effect of Constant External Force on SHM |JEE & NEET', 'video_id': 'sdqw683XKXQ'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #28 Energy Method to find Frequency of SHM | JEE & NEET', 'video_id': 't_9kk2H8CYw'}, {'title': 'Class 11 Physics | Simple Harmonic Motion|#29Solved Example-10 on Simple Harmonic Motion|JEE & NEET', 'video_id': 'kB6y7x75w8U'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #30 Solved Example-11 on Simple Harmonic Motion', 'video_id': '1SKH-rTwZCY'}, {'title': 'Class 11 Physics | Simple Harmonic Motion | #31 SHM of Free Bodies in Absence of External Forces', 'video_id': 'qXun6eFk09Y'}]"
50,PLjvx7xqdpePJ2frgR0Q6FwVllpWUxUo_Y,"[{'title': 'Units and Dimensions | Concept & PYQs in 17 min | +4 Marks | JEE Physics by Mohit Sir (IITKGP)', 'video_id': 'wdd-wlZF4Hk'}, {'title': 'Physical Constants & Dimensions in Physics | Must know for JEE 2024 Aspirants | Mohit Sir | Eduniti', 'video_id': 'lQGtE--CqRs'}, {'title': 'Important Unit Conversions in Physics | A Must know for JEE 2024 Aspirants | Mohit Sir | Eduniti', 'video_id': 'vIq_j78Kdys'}, {'title': 'Error Analysis | Relative Error | PYQs | JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'AEMsHUUAo5s'}, {'title': 'Vectors | Complete One Shot with Questions | JEE Physics | Mohit Sir | Eduniti', 'video_id': '3xiPpyLIDp8'}, {'title': 'Vernier Caliper Explained | How to use ? | Least Count and Zero Error | IIT JEE PYQs | Eduniti', 'video_id': 'pVoN045dV8I'}, {'title': 'JEE 2024 - Clarity in Zero Error | Vernier & Screw Gauge | 1 Page Formulae | Eduniti | Mohit Sir', 'video_id': 'O27z5v1F8Xs'}, {'title': 'SCREW GAUGE Explained | How to use ? | Least Count and Zero Error | IIT JEE Physics | Eduniti', 'video_id': 'gYd2PtmZ0mw'}, {'title': ""Searle's Method | Experiment based questions in JEE Main & Advanced | Mohit Sir | Eduniti"", 'video_id': 'g50_7MtTViM'}, {'title': 'Significant Figures & Rounding off PYQs | IIT JEE | Integer Section Rounding Off | Eduniti', 'video_id': 'dh8SUGd5lWo'}, {'title': 'JEE Main 2023 PYQs - U&D Errors Thermal Properties & Wave Motion | Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'DkuwVMGyi0I'}, {'title': 'U&D, Errors - Thermal Properties April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'FfbNzXR8AeA'}, {'title': 'Units Dimensions Errors July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'wW7iXQLWUWE'}, {'title': 'EM WAVES - Units & Dimensions June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'X_-VTSlbOX8'}, {'title': 'JEE 2021 Solution Series | Units & Dimensions | Errors & Vectors | JEE Physics #MissionJEE2024', 'video_id': 'R1GKp0P3NQU'}, {'title': 'Units Dimensions Errors Vectors | JEE Main 2020 Solution | JEE Physics | PYQs | Mohit Sir | Eduniti', 'video_id': 'fYq-pdpx4AI'}]"
51,PLDnXxcwgchDOfYiZxjdryhrDSXi-VjNiB,"[{'title': ""Vernier Calliper's Class 11 Physics: Units & Dimensions Concepts+JEE Questions (L-1) | JEE 2024"", 'video_id': 'dOSiHrRoWww'}, {'title': 'Screw Gauge Class 11 Physics: Units & Dimensions Concepts+JEE Questions (L-2) | JEE Main 2024', 'video_id': 'Usie3ucJigA'}, {'title': 'Vernier Caliper and Screw Gauge Class 11 Important Questions: Units and Dimensions (L-3) | JEE 2024', 'video_id': '5p4e3KzgN3Q'}, {'title': 'Introduction - Units and Dimensions Class 11 Physics (Concepts+Questions) | JEE Main & Advanced 2024', 'video_id': 'X16P6nlesjA'}, {'title': 'All About Dimensions - Units and Dimensions Class 11 Physics (Topics+Questions) | JEE Main 2024', 'video_id': 'YTqiWXvMTns'}, {'title': 'SI System and Parallax - Units and Dimensions Class 11 Physics Concepts | JEE Main & Advanced 2024', 'video_id': 'hePBv3-ET1I'}, {'title': 'Error and Measurements - Units and Dimensions Class 11 Physics Concepts | JEE Main & Advanced 2024', 'video_id': 'tjQBsXOkEhw'}, {'title': 'JEE Main 2022: Units and Measurements Class 11 Physics (Top 12 Most Important & Expected Questions)', 'video_id': '-nVBd7IHTmo'}, {'title': 'Units and Dimensions Class 11 Physics Complete Chapter Menti Quiz | AIM JEE Main & Advanced 2024', 'video_id': 'Sv6dWEDrUyk'}]"
52,PLF_7kfnwLFCFFKkWI8iRKE2RW7-orWJ2N,"[{'title': 'ALPHA Class 11 Chapter 2 :  Units and Measurement 01 - Introduction to Dimensions JEE/NEET', 'video_id': 'UuzZYVRcemY'}, {'title': 'Units and Measurement 02 || Dimensional Analysis : Principle of Homogeneity of Dimensions - JEE/NEET', 'video_id': 'MxO4q2BLAvM'}, {'title': 'Units and Measurement 03 || Dimensional Analysis : Deriving the Formula of any Physical Quantity', 'video_id': 'JZ8rc02PG5o'}, {'title': 'Units and Measurement 04 || DPP -1,2 & 3 Solving || Best Questions on Dimensional Analysis JEE/NEET', 'video_id': 'C-3OExIVuGQ'}, {'title': 'Units and Measurements 05 || Significant Figures JEE/NEET', 'video_id': 'd9PWG1xro68'}, {'title': 'Units and Measurements 06 || Error Analysis - Part 1  JEE/NEET', 'video_id': 'YIUHndbwnZE'}, {'title': 'Units and Measurements 07 || DPP - 5 Solving || Error Analysis - Part 2 : Best Questions JEE/NEET', 'video_id': 'SvVqfDqFOT8'}, {'title': 'Units and Measurements 08 || Vernier Calipers - Best Concepts with Basic to Advance Questions', 'video_id': 'JRv_HJfGXPg'}, {'title': 'Units and Measurements 09 || Screw Gauge  Or Micrometer Screw Gauge - Best Concepts with Numericals', 'video_id': 'RVqmzuHyCA4'}]"
53,PLleMhc2M61N8yoHKTPH-p9iSjTXmlrlpR,"[{'title': 'JEE Mains: Units & Dimensions L 1 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'ZgqH47_kBQE'}, {'title': 'JEE Mains: Units & Dimensions L 2 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'I5I32B7aJxg'}, {'title': 'JEE Mains: Units & Dimensions L 3 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'u9lXrMCLf0g'}, {'title': 'Units & Dimensions - QUIZ 1 | Unacademy JEE | LIVE QUIZ | IIT JEE Physics | Namo Kaul', 'video_id': '7Hwu8uZg5nY'}, {'title': 'Errors in Measurements - QUIZ 2 | Unacademy JEE | LIVE QUIZ | IIT JEE Physics | Namo Kaul', 'video_id': '3DzW_JDEaMc'}, {'title': 'Trick for ERROR || Very important for JEE MAIN/JEE ADVANCED/NEET || By-Kartikey Pandey (IIT BHU)', 'video_id': 'k49WE03jmxM'}]"
54,PLCtUyOrCJbxw3M4uIoWk08DPnJR6fTvKb,"[{'title': 'Units & Measurements | Units  - L1 | CBSE Class 11 Physics | IIT JEE Main & Advanced Preparation', 'video_id': 'sgCtgo4L0vM'}, {'title': 'JEE Main Physics | Units And Measurements | Dimensions L2 | Class 11 Physics | IIT JEE Preparation', 'video_id': 'UfEao6VGHDc'}, {'title': 'IIT JEE Main Physics | Concept of Units & Measurements L3 | Dimensional Analysis | Conversion Factor', 'video_id': 'pHekpZFwNZc'}, {'title': 'Units and Measurements Lecture-4 | Significant Figures | Class 11 Physics | JEE MAINS | Vedantu', 'video_id': '1RgJJcL1cpc'}, {'title': 'Concept of Error | Revise Units and Measurements | Class 11 Physics | IIT JEE Main Physics | Vedantu', 'video_id': '8utuTYUu2M0'}, {'title': 'JEE Main Physics | Units and Measurements | Dimensional Analysis | Formula List | Class 11| IIT JEE', 'video_id': 'plT9z6b5INY'}, {'title': 'IIT JEE Mains Physics - Units and Measurements Quiz | Class 11 JEE Physics Chapter 2| Quick Revision', 'video_id': 'T9jk5JIb2Pk'}]"
55,PLjvx7xqdpePJ2frgR0Q6FwVllpWUxUo_Y,"[{'title': 'Units and Dimensions | Concept & PYQs in 17 min | +4 Marks | JEE Physics by Mohit Sir (IITKGP)', 'video_id': 'wdd-wlZF4Hk'}, {'title': 'Physical Constants & Dimensions in Physics | Must know for JEE 2024 Aspirants | Mohit Sir | Eduniti', 'video_id': 'lQGtE--CqRs'}, {'title': 'Important Unit Conversions in Physics | A Must know for JEE 2024 Aspirants | Mohit Sir | Eduniti', 'video_id': 'vIq_j78Kdys'}, {'title': 'Error Analysis | Relative Error | PYQs | JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'AEMsHUUAo5s'}, {'title': 'Vectors | Complete One Shot with Questions | JEE Physics | Mohit Sir | Eduniti', 'video_id': '3xiPpyLIDp8'}, {'title': 'Vernier Caliper Explained | How to use ? | Least Count and Zero Error | IIT JEE PYQs | Eduniti', 'video_id': 'pVoN045dV8I'}, {'title': 'JEE 2024 - Clarity in Zero Error | Vernier & Screw Gauge | 1 Page Formulae | Eduniti | Mohit Sir', 'video_id': 'O27z5v1F8Xs'}, {'title': 'SCREW GAUGE Explained | How to use ? | Least Count and Zero Error | IIT JEE Physics | Eduniti', 'video_id': 'gYd2PtmZ0mw'}, {'title': ""Searle's Method | Experiment based questions in JEE Main & Advanced | Mohit Sir | Eduniti"", 'video_id': 'g50_7MtTViM'}, {'title': 'Significant Figures & Rounding off PYQs | IIT JEE | Integer Section Rounding Off | Eduniti', 'video_id': 'dh8SUGd5lWo'}, {'title': 'JEE Main 2023 PYQs - U&D Errors Thermal Properties & Wave Motion | Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'DkuwVMGyi0I'}, {'title': 'U&D, Errors - Thermal Properties April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'FfbNzXR8AeA'}, {'title': 'Units Dimensions Errors July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'wW7iXQLWUWE'}, {'title': 'EM WAVES - Units & Dimensions June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'X_-VTSlbOX8'}, {'title': 'JEE 2021 Solution Series | Units & Dimensions | Errors & Vectors | JEE Physics #MissionJEE2024', 'video_id': 'R1GKp0P3NQU'}, {'title': 'Units Dimensions Errors Vectors | JEE Main 2020 Solution | JEE Physics | PYQs | Mohit Sir | Eduniti', 'video_id': 'fYq-pdpx4AI'}]"
56,PLDnXxcwgchDOfYiZxjdryhrDSXi-VjNiB,"[{'title': ""Vernier Calliper's Class 11 Physics: Units & Dimensions Concepts+JEE Questions (L-1) | JEE 2024"", 'video_id': 'dOSiHrRoWww'}, {'title': 'Screw Gauge Class 11 Physics: Units & Dimensions Concepts+JEE Questions (L-2) | JEE Main 2024', 'video_id': 'Usie3ucJigA'}, {'title': 'Vernier Caliper and Screw Gauge Class 11 Important Questions: Units and Dimensions (L-3) | JEE 2024', 'video_id': '5p4e3KzgN3Q'}, {'title': 'Introduction - Units and Dimensions Class 11 Physics (Concepts+Questions) | JEE Main & Advanced 2024', 'video_id': 'X16P6nlesjA'}, {'title': 'All About Dimensions - Units and Dimensions Class 11 Physics (Topics+Questions) | JEE Main 2024', 'video_id': 'YTqiWXvMTns'}, {'title': 'SI System and Parallax - Units and Dimensions Class 11 Physics Concepts | JEE Main & Advanced 2024', 'video_id': 'hePBv3-ET1I'}, {'title': 'Error and Measurements - Units and Dimensions Class 11 Physics Concepts | JEE Main & Advanced 2024', 'video_id': 'tjQBsXOkEhw'}, {'title': 'JEE Main 2022: Units and Measurements Class 11 Physics (Top 12 Most Important & Expected Questions)', 'video_id': '-nVBd7IHTmo'}, {'title': 'Units and Dimensions Class 11 Physics Complete Chapter Menti Quiz | AIM JEE Main & Advanced 2024', 'video_id': 'Sv6dWEDrUyk'}]"
57,PLF_7kfnwLFCFFKkWI8iRKE2RW7-orWJ2N,"[{'title': 'ALPHA Class 11 Chapter 2 :  Units and Measurement 01 - Introduction to Dimensions JEE/NEET', 'video_id': 'UuzZYVRcemY'}, {'title': 'Units and Measurement 02 || Dimensional Analysis : Principle of Homogeneity of Dimensions - JEE/NEET', 'video_id': 'MxO4q2BLAvM'}, {'title': 'Units and Measurement 03 || Dimensional Analysis : Deriving the Formula of any Physical Quantity', 'video_id': 'JZ8rc02PG5o'}, {'title': 'Units and Measurement 04 || DPP -1,2 & 3 Solving || Best Questions on Dimensional Analysis JEE/NEET', 'video_id': 'C-3OExIVuGQ'}, {'title': 'Units and Measurements 05 || Significant Figures JEE/NEET', 'video_id': 'd9PWG1xro68'}, {'title': 'Units and Measurements 06 || Error Analysis - Part 1  JEE/NEET', 'video_id': 'YIUHndbwnZE'}, {'title': 'Units and Measurements 07 || DPP - 5 Solving || Error Analysis - Part 2 : Best Questions JEE/NEET', 'video_id': 'SvVqfDqFOT8'}, {'title': 'Units and Measurements 08 || Vernier Calipers - Best Concepts with Basic to Advance Questions', 'video_id': 'JRv_HJfGXPg'}, {'title': 'Units and Measurements 09 || Screw Gauge  Or Micrometer Screw Gauge - Best Concepts with Numericals', 'video_id': 'RVqmzuHyCA4'}]"
58,PLleMhc2M61N8yoHKTPH-p9iSjTXmlrlpR,"[{'title': 'JEE Mains: Units & Dimensions L 1 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'ZgqH47_kBQE'}, {'title': 'JEE Mains: Units & Dimensions L 2 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'I5I32B7aJxg'}, {'title': 'JEE Mains: Units & Dimensions L 3 | Class 11 | Unacademy JEE | IIT JEE Physics | Namo Kaul', 'video_id': 'u9lXrMCLf0g'}, {'title': 'Units & Dimensions - QUIZ 1 | Unacademy JEE | LIVE QUIZ | IIT JEE Physics | Namo Kaul', 'video_id': '7Hwu8uZg5nY'}, {'title': 'Errors in Measurements - QUIZ 2 | Unacademy JEE | LIVE QUIZ | IIT JEE Physics | Namo Kaul', 'video_id': '3DzW_JDEaMc'}, {'title': 'Trick for ERROR || Very important for JEE MAIN/JEE ADVANCED/NEET || By-Kartikey Pandey (IIT BHU)', 'video_id': 'k49WE03jmxM'}]"
59,PLCtUyOrCJbxw3M4uIoWk08DPnJR6fTvKb,"[{'title': 'Units & Measurements | Units  - L1 | CBSE Class 11 Physics | IIT JEE Main & Advanced Preparation', 'video_id': 'sgCtgo4L0vM'}, {'title': 'JEE Main Physics | Units And Measurements | Dimensions L2 | Class 11 Physics | IIT JEE Preparation', 'video_id': 'UfEao6VGHDc'}, {'title': 'IIT JEE Main Physics | Concept of Units & Measurements L3 | Dimensional Analysis | Conversion Factor', 'video_id': 'pHekpZFwNZc'}, {'title': 'Units and Measurements Lecture-4 | Significant Figures | Class 11 Physics | JEE MAINS | Vedantu', 'video_id': '1RgJJcL1cpc'}, {'title': 'Concept of Error | Revise Units and Measurements | Class 11 Physics | IIT JEE Main Physics | Vedantu', 'video_id': '8utuTYUu2M0'}, {'title': 'JEE Main Physics | Units and Measurements | Dimensional Analysis | Formula List | Class 11| IIT JEE', 'video_id': 'plT9z6b5INY'}, {'title': 'IIT JEE Mains Physics - Units and Measurements Quiz | Class 11 JEE Physics Chapter 2| Quick Revision', 'video_id': 'T9jk5JIb2Pk'}]"
60,PLno9Nk5f6CTK_A-mUhMKPXfsv-B_0SoZJ,"[{'title': ""1 Strain | Stress | Young's modulus | Elasticity | Properties of solids | IIT advanced | JEE main"", 'video_id': 'NBSoYmsPiNI'}, {'title': '3 MECHANICAL PROPERTIES OF SOLID | ELASTICITY | Stress Strain Curve | Stress Strain Graph', 'video_id': 'ALPt4FYsq3o'}, {'title': '2 Advanced examples of elasticity | Elastic potential energy | Elasticity | IIT advanced', 'video_id': 'LkyQ64xk08U'}, {'title': '1 Force of surface tension | Advanced examples | Surface tension | IIT JEE main advanced', 'video_id': 'KO2xg_IJ_KE'}, {'title': '2 Surface energy | Excess pressure in soap bubble and cylindrical surface | IIT advanced', 'video_id': '-ClQJTChyOo'}, {'title': '3 Contact angle | Capillarity | Capillary action | Surface tension | IIT advanced | Physics 11', 'video_id': '2_QKiNsvrpA'}, {'title': '1 Viscous force | Advanced examples on viscosity |IIT advanced | JEE main | Physics olympiad', 'video_id': '-7Fk3UXlQ4o'}, {'title': ""2 Stoke's law | Terminal velocity | Poiseuille's equation | Reynold's number | Viscosity | IIT JEE"", 'video_id': 'dIqROU2PsEE'}]"
61,PLjvx7xqdpePL5iNvM26ZGPhVQJyHKBokr,"[{'title': 'Elasticity | Properties of Solids | Complete REVISION for JEE Physics | Mohit Sir (IIT KGP)', 'video_id': 'gSXxjk89l_c'}, {'title': 'JEE Main 2023 PYQs - WEP Solids & Fluids | Jan Attempt | Eduniti | Mohit Sir', 'video_id': 'fo6QRNPqtrU'}, {'title': 'Solids & Fluids April Attempt - JEE Main 2023 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'bhtqzEqEA00'}, {'title': 'Properties of Solids July Attempt Solutions of JEE Main 2022 | Physics PYQs | Eduniti | Mohit Sir', 'video_id': 'rLxyTZlRZHw'}, {'title': 'Rotation - Gravitation - Solids & Fluids - SHM June Attempt Solutions | JEE Main 2022 PYQs | Eduniti', 'video_id': 'K_Ck9Jjnlao'}, {'title': 'JEE 2021 Solution Series | Solids and Fluids | JEE Physics | Chapter Wise Solution #MissionJEE2024', 'video_id': 'ftTt6IC0HkQ'}, {'title': 'Top 10 Questions on Solids and Fluids | JEE Physics | Mohit Goenka | IIT Kharagpur', 'video_id': 'VAtNBDytnjc'}, {'title': 'Properties of Solids JEE Main 2019-2020 Questions Solutions | One Shot | Mohit Goenka (IITKGP)', 'video_id': 'Mq1zjAfSLik'}, {'title': 'JEE 2024: Solids & Fluids | Rank Booster Series 1.0 | Target 90+ Physics | Mohit Sir | Eduniti', 'video_id': 'FVW5vkH5iRo'}]"
62,PLaXsCzLVC0oHr6lAc1uuoNBcEjh-KzKwE,"[{'title': ""JEE 2022: Elasticity L1 | Young's Modulus | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul"", 'video_id': 'WiZ9wOX7InY'}, {'title': 'JEE: Elasticity L2 | Bulk Modulus | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'Y5dPypN2_JU'}, {'title': 'JEE 2022: Fluid Mechanics L1 | Fluid Statics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'bxnIdAHNVNc'}, {'title': 'JEE: Fluid Mechanics L2 | Fluid Statics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'FGO-NeiM_q8'}, {'title': 'JEE: Fluid Mechanics L3 | Fluid Statics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': '4uY2mRpPGaE'}, {'title': 'JEE: Fluid Mechanics L4 | Fluid Statics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'T-xd6OOG4Mo'}, {'title': ""JEE: Fluid Mechanics L5 | Bernoulli's Theorem | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul"", 'video_id': 'm8aWfkK8Q8g'}, {'title': 'JEE: Fluid Mechanics L6 | Fluid Dynamics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'FAh5BWEXlEI'}, {'title': 'JEE: Fluid Mechanics L7 | Fluid Dynamics | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'M9MeZ7oZE1A'}, {'title': 'JEE: Fluid Mechanics L8 | Viscosity | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'XKo1RncGRCY'}, {'title': 'JEE: Fluid Mechanics L9 | Surface Tension | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'Sw0XF75EiVc'}, {'title': 'JEE: Fluid Mechanics L10 | Angle of Contact | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'E9BiBg_kqn4'}, {'title': 'JEE: Fluid Mechanics L11 | Capillary Action | Class 11 | Unacademy JEE | JEE Physics | Namo Kaul', 'video_id': 'Z1Pyl6hyxRg'}]"
